query,Run,containment
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10692174.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5420291.sig',0.03816793893129771
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12018806.sig',0.08582089552238806
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2014359.sig',0.4198473282442748
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR2566019.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6748037.sig',0.3893129770992366
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7716743.sig',0.32061068702290074
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR011223.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4233026.sig',0.06870229007633588
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5273968.sig',0.549618320610687
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3188142.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3596484.sig',0.015267175572519083
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3596484.sig',0.06343283582089553
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7802385.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4091895.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15032153.sig',0.05343511450381679
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8581480.sig',0.011710677382319174
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13188972.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635712.sig',0.6335877862595419
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14764604.sig',0.5648854961832062
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14764604.sig',0.07835820895522388
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4674158.sig',0.016762342135476463
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209889.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7049204.sig',0.04580152671755725
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7049204.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209768.sig',0.1297709923664122
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1190774.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187145.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13061535.sig',0.5267175572519084
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209972.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17818314.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6910988.sig',0.08396946564885496
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854574.sig',0.018140068886337544
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1302229.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635793.sig',0.061068702290076333
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6747966.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3527895.sig',0.44274809160305345
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15377952.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR495448.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15682910.sig',0.011710677382319174
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370115.sig',0.061068702290076333
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370115.sig',0.13805970149253732
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209853.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2592329.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3642575.sig',0.015267175572519083
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3642575.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15043906.sig',0.29770992366412213
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825430.sig',0.01515499425947187
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12122422.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6075200.sig',0.015267175572519083
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16531663.sig',0.01092896174863388
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16531663.sig',0.02663605051664753
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1136948.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16916871.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13503360.sig',0.024799081515499425
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635526.sig',0.6106870229007634
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635526.sig',0.376865671641791
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR912117.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13727534.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16916880.sig',0.46564885496183206
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16916880.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16916875.sig',0.648854961832061
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16916875.sig',0.5373134328358209
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17129202.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR5083195.sig',0.030534351145038167
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10912791.sig',0.020895522388059702
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR926104.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3450912.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4335136.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3545963.sig',0.022900763358778626
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3545963.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6318228.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635663.sig',0.6259541984732825
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17534958.sig',0.4198473282442748
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17534958.sig',0.022388059701492536
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370086.sig',0.05343511450381679
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370086.sig',0.05223880597014925
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4091905.sig',0.09923664122137404
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187444.sig',0.05343511450381679
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10692726.sig',0.05970149253731343
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR628264.sig',0.7633587786259542
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR628264.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2013560.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/DRR257009.sig',0.13740458015267176
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8208059.sig',0.011021814006888633
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10692204.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR403124.sig',0.013088404133180253
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR5664951.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/DRR086640.sig',0.017451205510907005
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13107675.sig',0.011481056257175661
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR526069.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10002775.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR8977405.sig',0.030534351145038167
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR315802.sig',0.014695752009184845
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9048292.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7216773.sig',0.018369690011481057
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3153838.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167557.sig',0.3511450381679389
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR8577792.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4032669.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11343837.sig',0.014695752009184845
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18765395.sig',0.4122137404580153
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18765395.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7745896.sig',0.05343511450381679
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7745896.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682397.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR062096.sig',0.4732824427480916
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR062096.sig',0.5223880597014925
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14117793.sig',0.4198473282442748
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2001116.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3950385.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13789418.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167675.sig',0.5038167938931297
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12018895.sig',0.3969465648854962
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12018895.sig',0.5261194029850746
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370110.sig',0.31297709923664124
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370110.sig',0.3619402985074627
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3274945.sig',0.011384335154826957
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3274945.sig',0.024110218140068886
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7049252.sig',0.04580152671755725
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7049252.sig',0.376865671641791
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13004610.sig',0.09923664122137404
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9045816.sig',0.011940298507462687
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682900.sig',0.03816793893129771
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682900.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187449.sig',0.06870229007633588
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12802578.sig',0.03816793893129771
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2092766.sig',0.012399540757749712
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2431961.sig',0.012399540757749712
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187217.sig',0.24427480916030533
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187217.sig',0.022388059701492536
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR2566037.sig',0.1984732824427481
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13844416.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR532258.sig',0.6030534351145038
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR532258.sig',0.055970149253731345
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7624253.sig',0.2366412213740458
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6847364.sig',0.11450381679389313
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187238.sig',0.03816793893129771
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17015079.sig',0.017680826636050518
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187148.sig',0.08396946564885496
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7986296.sig',0.01079219288174512
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635598.sig',0.07633587786259542
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635598.sig',0.018656716417910446
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR9614702.sig',0.09923664122137404
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12893623.sig',0.16793893129770993
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18807615.sig',0.1450381679389313
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635553.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2244423.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10002922.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14918173.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635605.sig',0.44274809160305345
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635605.sig',0.6828358208955224
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17688771.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17534331.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR537839.sig',0.5801526717557252
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR537839.sig',0.048507462686567165
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8898701.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3191673.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187098.sig',0.4732824427480916
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187098.sig',0.26119402985074625
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5864981.sig',0.014344262295081968
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5864981.sig',0.04064293915040184
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15674220.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11236206.sig',0.26717557251908397
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11236206.sig',0.2574626865671642
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15682906.sig',0.01515499425947187
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13415971.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7162362.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR1950750.sig',0.030534351145038167
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8739407.sig',0.025028702640642938
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187144.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3191676.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11236193.sig',0.5267175572519084
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3428544.sig',0.022540983606557378
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3428544.sig',0.0679678530424799
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3186857.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7802335.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370089.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10002677.sig',0.03816793893129771
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9045860.sig',0.014466130884041332
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635740.sig',0.8244274809160306
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635740.sig',0.33955223880597013
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR9615328.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12395663.sig',0.04580152671755725
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825370.sig',0.016991963260619976
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3503290.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13090266.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7888528.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6145071.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2683275.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11828899.sig',0.011251435132032146
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11907643.sig',0.011710677382319174
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3950402.sig',0.1450381679389313
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16472894.sig',0.011940298507462687
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7500099.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854601.sig',0.02273249138920781
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3153783.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2683134.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5575397.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6308202.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3188143.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/DRR086649.sig',0.013777267508610792
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635684.sig',0.1984732824427481
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR532368.sig',0.01584385763490241
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3950414.sig',0.07633587786259542
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR949609.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549677.sig',0.5648854961832062
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549677.sig',0.03731343283582089
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7476779.sig',0.061068702290076333
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5439168.sig',0.019058553386911595
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2014374.sig',0.6259541984732825
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2014374.sig',0.13059701492537312
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2607556.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR5083263.sig',0.022900763358778626
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14291172.sig',0.022388059701492536
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854582.sig',0.021354764638346728
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16472908.sig',0.01423650975889782
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4691731.sig',0.021814006888633754
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR5084107.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR8572280.sig',0.015267175572519083
